#n  real_time  ms_narma2  ms_narma10  ms_narma20  ms_narma30  narma2  narma10  narma20  narma30
6000  15.000000  0.190672092140  0.166242003441  0.204075098038  0.001134514809  0.190944578694  0.166374748436  0.203625320286  0.001127186884
6001  15.002500  0.190786428750  0.164277315140  0.203486561775  0.001468896866  0.190959402207  0.165175906247  0.203033136691  0.001258235655
6002  15.005000  0.190884377807  0.162464022636  0.202812910080  0.001751065254  0.190968704658  0.164163806274  0.202368264834  0.001318154546
6003  15.007500  0.190962579101  0.160889148712  0.202145695686  0.001980066299  0.190974378975  0.163372468916  0.201724461314  0.001317011605
6004  15.010000  0.191018063575  0.159611582756  0.201574444771  0.002173602581  0.190977803377  0.162809862636  0.201197413178  0.001281299325
6005  15.012500  0.191048108041  0.158664584160  0.201188325882  0.002358436584  0.190979868311  0.162458832059  0.200874368925  0.001252404855
6006  15.015000  0.191050484776  0.158050417900  0.201056241989  0.002575695515  0.190981113464  0.162280994029  0.200824260127  0.001283131353
6007  15.017500  0.191023550928  0.157744526863  0.201222062111  0.002873837948  0.190981850645  0.162223212258  0.201089387165  0.001432546520
6008  15.020000  0.190966278315  0.157702922821  0.201701402664  0.003301739693  0.190982141421  0.162225981153  0.201679610739  0.001759629401
6009  15.022500  0.190878346562  0.157875776291  0.202476739883  0.003903031349  0.190981532041  0.162232845468  0.202569755549  0.002316337967
6010  15.025000  0.190760105848  0.158207893372  0.203497886658  0.004710555077  0.190978517179  0.162199868581  0.203700618810  0.003140810582
6011  15.027500  0.190612833947  0.158657789230  0.204686403275  0.005741655827  0.190969794358  0.162104140998  0.204983617115  0.004251432951
6012  15.030000  0.190438557416  0.159195899963  0.205939888954  0.006991565228  0.190949461530  0.161950388167  0.206308737642  0.005642444605
6013  15.032500  0.190240014344  0.159820556641  0.207148551941  0.008435249329  0.190908378257  0.161774885934  0.207555120097  0.007281629499
6014  15.035000  0.190020710230  0.160556197166  0.208198785782  0.010022044182  0.190833936318  0.161646115315  0.208603316136  0.009110445663
6015  15.037500  0.189784754068  0.161455512047  0.208988904953  0.011681854725  0.190710456055  0.161661875317  0.209348078883  0.011046717218
6016  15.040000  0.189536720514  0.162592411041  0.209442734718  0.013329505920  0.190520339433  0.161942907476  0.209710444080  0.012989761388
6017  15.042500  0.189281534404  0.164061188698  0.209511637688  0.014868021011  0.190245980572  0.162623442707  0.209647885782  0.014827578276
6018  15.045000  0.189024344087  0.165962338448  0.209193825722  0.016199707985  0.189872281118  0.163839423736  0.209161464449  0.016445516661
6019  15.047500  0.188770234585  0.168393492699  0.208523392677  0.017231583595  0.189389469836  0.165715440355  0.208299126409  0.017735666562
6020  15.050000  0.188524197787  0.171433091164  0.207583785057  0.017886698246  0.188795813544  0.168351595891  0.207154644970  0.018606135284
6021  15.052500  0.188290961087  0.175133347511  0.206489682198  0.018110752106  0.188099756289  0.171811567805  0.205862089971  0.018989348430
6022  15.055000  0.188074722886  0.179509401321  0.205391287804  0.017873764038  0.187321052407  0.176113020745  0.204586140792  0.018848583482
6023  15.057500  0.187879219651  0.184533119202  0.204454302788  0.017178416252  0.186490570153  0.181221290542  0.203508977362  0.018182086407
6024  15.060000  0.187707707286  0.190115571022  0.203844547272  0.016060590744  0.185648623544  0.187046921805  0.202814850130  0.017024329202
6025  15.062500  0.187562696636  0.196128368378  0.203721642494  0.014586389065  0.184841913444  0.193447265313  0.202673700493  0.015444220059
6026  15.065000  0.187446068972  0.202395677567  0.204217910767  0.012844681740  0.184119386424  0.200231981810  0.203225341795  0.013540354966
6027  15.067500  0.187359262258  0.208701252937  0.205424308777  0.010946929455  0.183527509187  0.207172001898  0.204565695898  0.011433674011
6028  15.070000  0.187302984297  0.214809656143  0.207386732101  0.009011745453  0.183105570307  0.214011281819  0.206736407496  0.009258131093
6029  15.072500  0.187277559191  0.220471978188  0.210091948509  0.007161140442  0.182881636253  0.220480572614  0.209718844802  0.007150177856
6030  15.075000  0.187282841653  0.225446820259  0.213474512100  0.005507469177  0.182869701329  0.226312366958  0.213433076513  0.005237981659
6031  15.077500  0.187318231910  0.229519367218  0.217412352562  0.004142343998  0.183068397622  0.231256176182  0.217741940344  0.003631330555
6032  15.080000  0.187382984906  0.232503771782  0.221733570099  0.003137707710  0.183461403855  0.235093293220  0.222459843084  0.002413121116
6033  15.082500  0.187475897372  0.234273076057  0.226237893105  0.002528488636  0.184019452009  0.237650200186  0.227365508199  0.001633182475
6034  15.085000  0.187595508993  0.234755277634  0.230699419975  0.002321958542  0.184703617563  0.238809782119  0.232217556477  0.001304975683
6035  15.087500  0.187740169466  0.233942151070  0.234888553619  0.002490043640  0.185469424752  0.238519528291  0.236771594938  0.001405442429
6036  15.090000  0.187907911837  0.231884837151  0.238587141037  0.002975463867  0.186271221243  0.236795968377  0.240797409288  0.001877987363
6037  15.092500  0.188096381724  0.228700757027  0.241608381271  0.003695547581  0.187066281851  0.233724736499  0.244094900545  0.002638291860
6038  15.095000  0.188303057104  0.224548459053  0.243799448013  0.004556477070  0.187818180736  0.229455908623  0.246507560399  0.003582401477
6039  15.097500  0.188524916768  0.219629883766  0.245065808296  0.005452275276  0.188499108422  0.224194626503  0.247932518357  0.004596328394
