#n  ms_narma2 ms_narma10  ms_narma20  narma2  narma10  narma20
10000  0.184991  0.189135  0.185985  0.180976  0.227086  0.209167
10001  0.185000  0.189359  0.186880  0.180789  0.234243  0.213389
10002  0.185066  0.189162  0.188862  0.180860  0.240584  0.218272
10003  0.185186  0.188545  0.191822  0.181184  0.245843  0.223650
10004  0.185358  0.187538  0.195581  0.181737  0.249784  0.229315
10005  0.185577  0.186196  0.199907  0.182480  0.252228  0.235026
10006  0.185838  0.184598  0.204532  0.183364  0.253055  0.240530
10007  0.186138  0.182847  0.209175  0.184334  0.252219  0.245573
10008  0.186472  0.181061  0.213565  0.185335  0.249750  0.249922
10009  0.186834  0.179367  0.217461  0.186316  0.245758  0.253377
10010  0.187221  0.177891  0.220668  0.187236  0.240424  0.255786
10011  0.187627  0.176751  0.223054  0.188061  0.233993  0.257056
10012  0.188048  0.176044  0.224554  0.188772  0.226754  0.257157
10013  0.188478  0.175844  0.225171  0.189362  0.219026  0.256124
10014  0.188913  0.176187  0.224972  0.189831  0.211133  0.254057
10015  0.189347  0.177075  0.224076  0.190190  0.203381  0.251108
10016  0.189773  0.178470  0.222638  0.190454  0.196040  0.247478
10017  0.190185  0.180292  0.220832  0.190640  0.189327  0.243393
10018  0.190577  0.182431  0.218832  0.190766  0.183396  0.239096
10019  0.190942  0.184745  0.216795  0.190849  0.178334  0.234824
10020  0.191273  0.187076  0.214845  0.190901  0.174164  0.230794
10021  0.191566  0.189255  0.213063  0.190934  0.170853  0.227186
10022  0.191815  0.191113  0.211481  0.190953  0.168320  0.224134
10023  0.192015  0.192497  0.210083  0.190965  0.166458  0.221713
10024  0.192165  0.193274  0.208809  0.190972  0.165139  0.219942
10025  0.192263  0.193345  0.207566  0.190976  0.164235  0.218787
10026  0.192310  0.192644  0.206241  0.190979  0.163625  0.218163
10027  0.192308  0.191149  0.204717  0.190981  0.163206  0.217951
10028  0.192261  0.188879  0.202890  0.190982  0.162896  0.218009
10029  0.192174  0.185890  0.200681  0.190982  0.162640  0.218191
10030  0.192053  0.182274  0.198049  0.190982  0.162404  0.218357
10031  0.191906  0.178148  0.194998  0.190981  0.162177  0.218392
