#n  real_time  ms_narma2  ms_narma10  ms_narma20  ms_narma30  narma2  narma10  narma20  narma30
6000  60.000000  0.190706253052  0.177032470703  0.204589843750  0.000167846680  0.190944578694  0.166374748436  0.203625320286  0.001127186884
6001  60.010000  0.190908432007  0.176132202148  0.204223632812  -0.000732421875  0.190959402207  0.165175906247  0.203033136691  0.001258235655
6002  60.020000  0.191085815430  0.175018310547  0.204063415527  -0.001327514648  0.190968704658  0.164163806274  0.202368264834  0.001318154546
6003  60.030000  0.191267013550  0.173751831055  0.203750610352  -0.002014160156  0.190974378975  0.163372468916  0.201724461314  0.001317011605
6004  60.040000  0.191434860229  0.172225952148  0.203483581543  -0.002380371094  0.190977803377  0.162809862636  0.201197413178  0.001281299325
6005  60.050000  0.191549301147  0.171066284180  0.203208923340  -0.002960205078  0.190979868311  0.162458832059  0.200874368925  0.001252404855
6006  60.060000  0.191604614258  0.169830322266  0.203010559082  -0.003280639648  0.190981113464  0.162280994029  0.200824260127  0.001283131353
6007  60.070000  0.191604614258  0.168685913086  0.203086853027  -0.003295898438  0.190981850645  0.162223212258  0.201089387165  0.001432546520
6008  60.080000  0.191534042358  0.167633056641  0.203392028809  -0.002960205078  0.190982141421  0.162225981153  0.201679610739  0.001759629401
6009  60.090000  0.191328048706  0.167205810547  0.203681945801  -0.002639770508  0.190981532041  0.162232845468  0.202569755549  0.002316337967
6010  60.100000  0.191108703613  0.167068481445  0.203941345215  -0.002273559570  0.190978517179  0.162199868581  0.203700618810  0.003140810582
6011  60.110000  0.190801620483  0.167404174805  0.204406738281  -0.001693725586  0.190969794358  0.162104140998  0.204983617115  0.004251432951
6012  60.120000  0.190477371216  0.168319702148  0.204833984375  -0.001037597656  0.190949461530  0.161950388167  0.206308737642  0.005642444605
6013  60.130000  0.190116882324  0.169601440430  0.205207824707  -0.000183105469  0.190908378257  0.161774885934  0.207555120097  0.007281629499
6014  60.140000  0.189729690552  0.171310424805  0.205703735352  0.000595092773  0.190833936318  0.161646115315  0.208603316136  0.009110445663
6015  60.150000  0.189323425293  0.173309326172  0.205986022949  0.001464843750  0.190710456055  0.161661875317  0.209348078883  0.011046717218
6016  60.160000  0.188884735107  0.175765991211  0.206192016602  0.002288818359  0.190520339433  0.161942907476  0.209710444080  0.012989761388
6017  60.170000  0.188457489014  0.178314208984  0.206336975098  0.003067016602  0.190245980572  0.162623442707  0.209647885782  0.014827578276
6018  60.180000  0.187997817993  0.181503295898  0.206291198730  0.003692626953  0.189872281118  0.163839423736  0.209161464449  0.016445516661
6019  60.190000  0.187526702881  0.184936523438  0.206069946289  0.004302978516  0.189389469836  0.165715440355  0.208299126409  0.017735666562
6020  60.200000  0.187088012695  0.188537597656  0.206077575684  0.004791259766  0.188795813544  0.168351595891  0.207154644970  0.018606135284
6021  60.210000  0.186677932739  0.192245483398  0.205848693848  0.005035400391  0.188099756289  0.171811567805  0.205862089971  0.018989348430
6022  60.220000  0.186336517334  0.196273803711  0.205879211426  0.005187988281  0.187321052407  0.176113020745  0.204586140792  0.018848583482
6023  60.230000  0.186048507690  0.200119018555  0.206077575684  0.005126953125  0.186490570153  0.181221290542  0.203508977362  0.018182086407
6024  60.240000  0.185808181763  0.203842163086  0.206596374512  0.005126953125  0.185648623544  0.187046921805  0.202814850130  0.017024329202
6025  60.250000  0.185678482056  0.207748413086  0.207290649414  0.004699707031  0.184841913444  0.193447265313  0.202673700493  0.015444220059
6026  60.260000  0.185588836670  0.211212158203  0.208549499512  0.004608154297  0.184119386424  0.200231981810  0.203225341795  0.013540354966
6027  60.270000  0.185564041138  0.214050292969  0.210250854492  0.004333496094  0.183527509187  0.207172001898  0.204565695898  0.011433674011
6028  60.280000  0.185611724854  0.216400146484  0.212043762207  0.004089355469  0.183105570307  0.214011281819  0.206736407496  0.009258131093
6029  60.290000  0.185703277588  0.218246459961  0.214080810547  0.003753662109  0.182881636253  0.220480572614  0.209718844802  0.007150177856
6030  60.300000  0.185859680176  0.219238281250  0.216392517090  0.003662109375  0.182869701329  0.226312366958  0.213433076513  0.005237981659
6031  60.310000  0.186079025269  0.219116210938  0.218841552734  0.003707885742  0.183068397622  0.231256176182  0.217741940344  0.003631330555
6032  60.320000  0.186347961426  0.218444824219  0.221191406250  0.003631591797  0.183461403855  0.235093293220  0.222459843084  0.002413121116
6033  60.330000  0.186672210693  0.217102050781  0.223510742188  0.003753662109  0.184019452009  0.237650200186  0.227365508199  0.001633182475
6034  60.340000  0.187025070190  0.215362548828  0.225631713867  0.003631591797  0.184703617563  0.238809782119  0.232217556477  0.001304975683
6035  60.350000  0.187421798706  0.212921142578  0.227386474609  0.003601074219  0.185469424752  0.238519528291  0.236771594938  0.001405442429
6036  60.360000  0.187824249268  0.210189819336  0.228752136230  0.003479003906  0.186271221243  0.236795968377  0.240797409288  0.001877987363
6037  60.370000  0.188224792480  0.206634521484  0.229728698730  0.003372192383  0.187066281851  0.233724736499  0.244094900545  0.002638291860
6038  60.380000  0.188608169556  0.202590942383  0.230194091797  0.003417968750  0.187818180736  0.229455908623  0.246507560399  0.003582401477
6039  60.390000  0.188917160034  0.198593139648  0.230186462402  0.003158569336  0.188499108422  0.224194626503  0.247932518357  0.004596328394
6040  60.400000  0.189210891724  0.194519042969  0.229866027832  0.003021240234  0.189090979867  0.218187484069  0.248326489795  0.005566281918
6041  60.410000  0.189468383789  0.190307617188  0.229011535645  0.002914428711  0.189585355714  0.211705655587  0.247707281233  0.006388595562
6042  60.420000  0.189693450928  0.186431884766  0.227844238281  0.002777099609  0.189982354299  0.205026205615  0.246150843654  0.006978461259
6043  60.430000  0.189897537231  0.183242797852  0.226242065430  0.002410888672  0.190288845218  0.198413341045  0.243784186612  0.007276704979
6044  60.440000  0.190086364746  0.180725097656  0.224449157715  0.001983642578  0.190516272184  0.192101458933  0.240774759017  0.007254031223
6045  60.450000  0.190275192261  0.178222656250  0.222419738770  0.001602172852  0.190678449877  0.186281662541  0.237317153384  0.006912407962
6046  60.460000  0.190431594849  0.176879882812  0.220451354980  0.001068115234  0.190789623445  0.181092974042  0.233618186786  0.006283535730
6047  60.470000  0.190576553345  0.175582885742  0.218322753906  0.000640869141  0.190862986217  0.176618840374  0.229881541211  0.005424618820
6048  60.480000  0.190687179565  0.174407958984  0.216400146484  0.000457763672  0.190909742370  0.172888829824  0.226293195361  0.004411906994
6049  60.490000  0.190736770630  0.173339843750  0.214630126953  0.000396728516  0.190938698449  0.169884784447  0.223008836035  0.003332678576
6050  60.500000  0.190759658813  0.172378540039  0.213195800781  0.000671386719  0.190956288624  0.167550236360  0.220144290446  0.002276470846
6051  60.510000  0.190774917603  0.171218872070  0.211936950684  0.000976562500  0.190966893647  0.165801671744  0.217769769234  0.001326418285
6052  60.520000  0.190784454346  0.170394897461  0.210823059082  0.001358032227  0.190973304551  0.164540233297  0.215908364416  0.000551528717
6053  60.530000  0.190776824951  0.170043945312  0.209915161133  0.001632690430  0.190977203271  0.163662641375  0.214538833799  0.000000615700
6054  60.540000  0.190778732300  0.169921875000  0.209320068359  0.002075195312  0.190979572379  0.163070414020  0.213602266360  -0.000301574904
6055  60.550000  0.190809249878  0.169982910156  0.208976745605  0.002380371094  0.190980992206  0.162676805578  0.213011815649  -0.000355735926
6056  60.560000  0.190881729126  0.170425415039  0.208770751953  0.002624511719  0.190981823827  0.162411209436  0.212664366799  -0.000186813993
6057  60.570000  0.190895080566  0.171478271484  0.208679199219  0.002655029297  0.190982303266  0.162221052161  0.212452815338  0.000159531184
6058  60.580000  0.190952301025  0.172210693359  0.208740234375  0.002685546875  0.190982582672  0.162071433024  0.212277611775  0.000622396286
6059  60.590000  0.190975189209  0.173126220703  0.208824157715  0.002716064453  0.190982750478  0.161942934006  0.212056368961  0.001132427078
6060  60.600000  0.190988540649  0.174163818359  0.209083557129  0.002532958984  0.190982849901  0.161828143370  0.211730616985  0.001619215079
6061  60.610000  0.190986633301  0.174942016602  0.209106445312  0.002410888672  0.190982900649  0.161727500757  0.211269178444  0.002018539493
6062  60.620000  0.191011428833  0.175689697266  0.209434509277  0.002319335938  0.190982918253  0.161645081063  0.210668067814  0.002278732266
6063  60.630000  0.191019058228  0.176300048828  0.209312438965  0.001892089844  0.190982922716  0.161584885443  0.209947232281  0.002365551398
6064  60.640000  0.191045761108  0.177093505859  0.209350585938  0.001571655273  0.190982933142  0.161548101895  0.209144795447  0.002265113491
6065  60.650000  0.191120147705  0.177246093750  0.209518432617  0.001281738281  0.190982954909  0.161531642959  0.208309702229  0.001984643570
6066  60.660000  0.191205978394  0.177658081055  0.209609985352  0.001037597656  0.190982975622  0.161528079944  0.207493774482  0.001551027362
6067  60.670000  0.191263198853  0.177703857422  0.209510803223  0.000640869141  0.190982990605  0.161526893769  0.206744172120  0.001007375610
6068  60.680000  0.191350936890  0.177185058594  0.209487915039  0.000625610352  0.190983074421  0.161516776703  0.206097129198  0.000408009045
6069  60.690000  0.191434860229  0.176345825195  0.209442138672  0.000610351562  0.190983501294  0.161488570639  0.205573624319  -0.000187573638
6070  60.700000  0.191436767578  0.175079345703  0.209312438965  0.000610351562  0.190984897168  0.161438334442  0.205177380569  -0.000721089404
6071  60.710000  0.191434860229  0.173477172852  0.208908081055  0.000869750977  0.190988385113  0.161370006460  0.204895303354  -0.001141547567
6072  60.720000  0.191411972046  0.171722412109  0.208526611328  0.001129150391  0.190995670861  0.161297171258  0.204700183613  -0.001410379379
6073  60.730000  0.191421508789  0.170196533203  0.207901000977  0.001419067383  0.191009012808  0.161243546568  0.204555243780  -0.001505104484
6074  60.740000  0.191366195679  0.168823242188  0.207077026367  0.001525878906  0.191031034598  0.161241965203  0.204419905126  -0.001421184895
6075  60.750000  0.191360473633  0.167968750000  0.206169128418  0.001541137695  0.191064367982  0.161331819171  0.204256024534  -0.001171918084
6076  60.760000  0.191379547119  0.167449951172  0.205162048340  0.001495361328  0.191111154180  0.161555137664  0.204033798566  -0.000786433623
6077  60.770000  0.191448211670  0.167373657227  0.204147338867  0.001403808594  0.191172474724  0.161951662700  0.203736570086  -0.000306059773
6078  60.780000  0.191505432129  0.167861938477  0.202690124512  0.001098632812  0.191247817055  0.162553442087  0.203363897026  0.000220503987
6079  60.790000  0.191602706909  0.168640136719  0.201286315918  0.000823974609  0.191334695934  0.163379558145  0.202932444879  0.000742652813
6080  60.800000  0.191715240479  0.169418334961  0.199913024902  0.000427246094  0.191428542177  0.164431637643  0.202474524138  0.001213366971
6081  60.810000  0.191814422607  0.170104980469  0.198707580566  0.000305175781  0.191522933787  0.165690738117  0.202034382606  0.001594122049
6082  60.820000  0.191864013672  0.171081542969  0.197319030762  -0.000015258789  0.191610185949  0.167116082789  0.201662645240  0.001858687782
6083  60.830000  0.191911697388  0.171356201172  0.196060180664  -0.000045776367  0.191682245938  0.168645935343  0.201409535051  0.001995414563
6084  60.840000  0.191947937012  0.171813964844  0.194915771484  -0.000076293945  0.191731770990  0.170200688535  0.201317676102  0.002007779091
6085  60.850000  0.191968917847  0.172073364258  0.194236755371  0.000183105469  0.191753216599  0.171688012187  0.201415352115  0.001913156596
6086  60.860000  0.191991806030  0.172225952148  0.193664550781  0.000305175781  0.191743742234  0.173009690569  0.201711062791  0.001739985839
6087  60.870000  0.192031860352  0.172225952148  0.193252563477  0.000427246094  0.191703758227  0.174069596652  0.202190089614  0.001523673292
6088  60.880000  0.192054748535  0.171844482422  0.193374633789  0.000946044922  0.191636991455  0.174782115392  0.202813570735  0.001301725075
6089  60.890000  0.192058563232  0.171569824219  0.193725585938  0.001266479492  0.191550029997  0.175080249403  0.203520316224  0.001108683742
6090  60.900000  0.192024230957  0.171066284180  0.194358825684  0.001678466797  0.191451403175  0.174922623487  0.204231300582  0.000971471778
6091  60.910000  0.191946029663  0.170257568359  0.195114135742  0.002059936523  0.191350344113  0.174298653270  0.204856479407  0.000905701404
6092  60.920000  0.191841125488  0.169204711914  0.195892333984  0.002410888672  0.191255447768  0.173231259989  0.205303319436  0.000913405011
6093  60.930000  0.191652297974  0.168487548828  0.196502685547  0.002548217773  0.191173463381  0.171776698302  0.205486229341  0.000982483193
6094  60.940000  0.191486358643  0.167282104492  0.197021484375  0.002624511719  0.191108439108  0.170021311565  0.205335950948  0.001087974682
6095  60.950000  0.191303253174  0.165863037109  0.197387695312  0.002746582031  0.191061371016  0.168075325448  0.204807929867  0.001195045356
6096  60.960000  0.191123962402  0.164596557617  0.197525024414  0.002426147461  0.191030410902  0.166064110405  0.203888737870  0.001263394294
6097  60.970000  0.190975189209  0.163467407227  0.197456359863  0.002166748047  0.191011577246  0.164117649809  0.202599767002  0.001252605448
6098  60.980000  0.190881729126  0.162033081055  0.197265625000  0.001586914062  0.190999813722  0.162359199395  0.200997650138  0.001127852438
