#n  real_time  ms_narma2  ms_narma10  ms_narma20  ms_narma30  narma2  narma10  narma20  narma30
6000  15.000000  0.192653656183  0.170381209221  0.207840483792  0.001920855717  0.190944578694  0.166374748436  0.203625320286  0.001127186884
6001  15.002500  0.192698716970  0.170168720375  0.207763357733  0.002002768535  0.190959402207  0.165175906247  0.203033136691  0.001258235655
6002  15.005000  0.192743953027  0.169945741164  0.207663436071  0.002080849589  0.190968704658  0.164163806274  0.202368264834  0.001318154546
6003  15.007500  0.192789264894  0.169712738956  0.207540565592  0.002154834538  0.190974378975  0.163372468916  0.201724461314  0.001317011605
6004  15.010000  0.192834552388  0.169470208375  0.207394653807  0.002224471567  0.190977803377  0.162809862636  0.201197413178  0.001281299325
6005  15.012500  0.192879714984  0.169218669439  0.207225670276  0.002289522396  0.190979868311  0.162458832059  0.200874368925  0.001252404855
6006  15.015000  0.192924652178  0.168958665691  0.207033647607  0.002349763169  0.190981113464  0.162280994029  0.200824260127  0.001283131353
6007  15.017500  0.192969263843  0.168690762327  0.206818682132  0.002404985218  0.190981850645  0.162223212258  0.201089387165  0.001432546520
6008  15.020000  0.193013450556  0.168415544361  0.206580934229  0.002454995676  0.190982141421  0.162225981153  0.201679610739  0.001759629401
6009  15.022500  0.193057113919  0.168133614833  0.206320628300  0.002499617954  0.190981532041  0.162232845468  0.202569755549  0.002316337967
6010  15.025000  0.193100156840  0.167845593071  0.206038052393  0.002538692065  0.190978517179  0.162199868581  0.203700618810  0.003140810582
6011  15.027500  0.193142483801  0.167552113036  0.205733557481  0.002572074797  0.190969794358  0.162104140998  0.204983617115  0.004251432951
6012  15.030000  0.193184001088  0.167253821752  0.205407556407  0.002599639752  0.190949461530  0.161950388167  0.206308737642  0.005642444605
6013  15.032500  0.193224617005  0.166951377836  0.205060522514  0.002621277230  0.190908378257  0.161774885934  0.207555120097  0.007281629499
6014  15.035000  0.193264242049  0.166645450121  0.204692987978  0.002636893997  0.190833936318  0.161646115315  0.208603316136  0.009110445663
6015  15.037500  0.193302789063  0.166336716389  0.204305541873  0.002646412922  0.190710456055  0.161661875317  0.209348078883  0.011046717218
6016  15.040000  0.193340173358  0.166025862201  0.203898827993  0.002649772516  0.190520339433  0.161942907476  0.209710444080  0.012989761388
6017  15.042500  0.193376312816  0.165713579825  0.203473542466  0.002646926371  0.190245980572  0.162623442707  0.209647885782  0.014827578276
6018  15.045000  0.193411127968  0.165400567231  0.203030431182  0.002637842533  0.189872281118  0.163839423736  0.209161464449  0.016445516661
6019  15.047500  0.193444542057  0.165087527171  0.202570287079  0.002622502808  0.189389469836  0.165715440355  0.208299126409  0.017735666562
6020  15.050000  0.193476481087  0.164775166284  0.202093947304  0.002600902034  0.188795813544  0.168351595891  0.207154644970  0.018606135284
6021  15.052500  0.193506873861  0.164464194240  0.201602290292  0.002573047335  0.188099756289  0.171811567805  0.205862089971  0.018989348430
6022  15.055000  0.193535652025  0.164155322874  0.201096232784  0.002538957362  0.187321052407  0.176113020745  0.204586140792  0.018848583482
6023  15.057500  0.193562750105  0.163849265294  0.200576726817  0.002498661558  0.186490570153  0.181221290542  0.203508977362  0.018182086407
6024  15.060000  0.193588105562  0.163546734937  0.200044756704  0.002452199457  0.185648623544  0.187046921805  0.202814850130  0.017024329202
6025  15.062500  0.193611658849  0.163248444543  0.199501336034  0.002399620019  0.184841913444  0.193447265313  0.202673700493  0.015444220059
6026  15.065000  0.193633353496  0.162955105031  0.198947504722  0.002340981043  0.184119386424  0.200231981810  0.203225341795  0.013540354966
6027  15.067500  0.193653136206  0.162667424250  0.198384326114  0.002276348642  0.183527509187  0.207172001898  0.204565695898  0.011433674011
6028  15.070000  0.193670956978  0.162386105599  0.197812884175  0.002205796808  0.183105570307  0.214011281819  0.206736407496  0.009258131093
6029  15.072500  0.193686769249  0.162111846496  0.197234280785  0.002129407067  0.182881636253  0.220480572614  0.209718844802  0.007150177856
6030  15.075000  0.193700530060  0.161845336696  0.196649633147  0.002047268230  0.182869701329  0.226312366958  0.213433076513  0.005237981659
6031  15.077500  0.193712200236  0.161587256464  0.196060071325  0.001959476248  0.183068397622  0.231256176182  0.217741940344  0.003631330555
6032  15.080000  0.193721744592  0.161338274604  0.195466735927  0.001866134153  0.183461403855  0.235093293220  0.222459843084  0.002413121116
6033  15.082500  0.193729132139  0.161099046355  0.194870775936  0.001767352113  0.184019452009  0.237650200186  0.227365508199  0.001633182475
6034  15.085000  0.193734336301  0.160870211188  0.194273346694  0.001663247553  0.184703617563  0.238809782119  0.232217556477  0.001304975683
