#n  real_time  ms_narma2  ms_narma10  ms_narma20  ms_narma30  narma2  narma10  narma20  narma30
5250  52.500000  0.191466085613  0.170675158501  0.202174901962  0.001504331827  0.190648276858  0.179164921561  0.211914944531  0.001607922189
5255  52.550000  0.191256895661  0.171789526939  0.202767789364  0.001680135727  0.190952203136  0.164871092098  0.203791237838  0.001196336683
5260  52.600000  0.190690301359  0.171480894089  0.202694416046  0.001368641853  0.190992092488  0.160431341796  0.195377719943  -0.001911455465
5265  52.650000  0.190337046981  0.171397566795  0.203075706959  0.001502811909  0.190986476524  0.161555548151  0.198917624431  0.000030647619
5270  52.700000  0.190126620233  0.171022176743  0.203150749207  0.001768797636  0.190919796823  0.159400910241  0.204755112976  0.010071500617
5275  52.750000  0.190105371177  0.170276880264  0.202478945255  0.001486122608  0.190075602102  0.161259588316  0.199280023954  0.016659549812
5280  52.800000  0.190431207418  0.171198964119  0.202753841877  0.001407861710  0.188326080307  0.176961482314  0.191579021415  0.010277759547
5285  52.850000  0.190799333155  0.170895934105  0.202675461769  0.001437336206  0.187845692280  0.196116887794  0.198155575513  -0.000571104359
5290  52.900000  0.191103786230  0.170775294304  0.203012764454  0.001718729734  0.189231670210  0.199420524187  0.213254859673  -0.002942540358
5295  52.950000  0.191238813102  0.170398592949  0.202317178249  0.001503974199  0.190517202080  0.185478257299  0.218524523604  0.001368856105
5300  53.000000  0.191566340625  0.171633124352  0.203001439571  0.001541346312  0.190923400759  0.170357041306  0.212068150316  0.003104616209
5305  53.050000  0.191737920046  0.171940922737  0.202509999275  0.001153469086  0.190978021912  0.163652723491  0.206189544690  0.001673168221
5310  53.100000  0.191908381879  0.172163248062  0.203131496906  0.001287639141  0.190982608081  0.162041803595  0.205040047810  0.001283918385
5315  53.150000  0.191734656692  0.171539306641  0.202945232391  0.001319944859  0.190983008638  0.161614473169  0.203587130802  0.000447883284
5320  53.200000  0.191438190639  0.171340227127  0.202450752258  0.001427292824  0.190996216783  0.161509772292  0.201518107870  -0.002925528305
5325  53.250000  0.191043287516  0.172143220901  0.203310430050  0.001678705215  0.191274064104  0.162314606322  0.201241165294  -0.004616046491
5330  53.300000  0.190575942397  0.170658230782  0.202756106853  0.001685440540  0.192723071239  0.169801397050  0.201013355809  -0.001840522905
5335  53.350000  0.190202049911  0.171291828156  0.203867793083  0.002073705196  0.195344991604  0.189832376133  0.202753743658  0.000964158830
5340  53.400000  0.189884930849  0.170452475548  0.202824473381  0.001742184162  0.196311295638  0.212882924306  0.213644396352  0.001203678325
5345  53.450000  0.190081991255  0.170404195786  0.202492415905  0.001596659422  0.194191440532  0.217424679811  0.229485264295  0.002586572390
5350  53.500000  0.190337486565  0.170385718346  0.201651096344  0.001000553370  0.191852128078  0.197414360460  0.233192370533  0.005208260980
5355  53.550000  0.190876953304  0.171813368797  0.203065991402  0.001505672932  0.191082380322  0.173498996655  0.220517341957  0.003781438671
5360  53.600000  0.191158384085  0.171227335930  0.203094482422  0.001796364784  0.190990945243  0.163759331939  0.209819911732  0.000575106554
5365  53.650000  0.191387981176  0.170790910721  0.202498078346  0.001676052809  0.190986177811  0.162501062122  0.213046407952  0.005457262500
5370  53.700000  0.191738635302  0.171194553375  0.202295303345  0.001524120569  0.191156371117  0.161356748527  0.217104886916  0.017546605299
5375  53.750000  0.191820681095  0.171276330948  0.202045917511  0.001009464264  0.192044638430  0.166112331632  0.210567060988  0.022428993184
5380  53.800000  0.191846556962  0.171741008759  0.202820837498  0.001158028841  0.193078361814  0.180115990187  0.204508672327  0.013946575946
5385  53.850000  0.191478982568  0.171937108040  0.202367901802  0.000886708498  0.192776647747  0.190706302209  0.210013494664  0.003439563315
