#n  ms_narma2 ms_narma10  ms_narma20  narma2  narma10  narma20
10000  0.185829  0.199585  0.204504  0.180976  0.227086  0.209167
10001  0.185777  0.201627  0.205215  0.180789  0.234243  0.213389
10002  0.185761  0.203509  0.205969  0.180860  0.240584  0.218272
10003  0.185780  0.205216  0.206767  0.181184  0.245843  0.223650
10004  0.185832  0.206733  0.207610  0.181737  0.249784  0.229315
10005  0.185917  0.208051  0.208498  0.182480  0.252228  0.235026
10006  0.186030  0.209158  0.209433  0.183364  0.253055  0.240530
10007  0.186168  0.210050  0.210414  0.184334  0.252219  0.245573
10008  0.186328  0.210720  0.211440  0.185335  0.249750  0.249922
10009  0.186505  0.211166  0.212510  0.186316  0.245758  0.253377
10010  0.186696  0.211388  0.213623  0.187236  0.240424  0.255786
10011  0.186896  0.211387  0.214776  0.188061  0.233993  0.257056
10012  0.187100  0.211167  0.215965  0.188772  0.226754  0.257157
10013  0.187305  0.210733  0.217186  0.189362  0.219026  0.256124
10014  0.187506  0.210093  0.218436  0.189831  0.211133  0.254057
10015  0.187699  0.209257  0.219707  0.190190  0.203381  0.251108
10016  0.187881  0.208236  0.220993  0.190454  0.196040  0.247478
10017  0.188049  0.207043  0.222288  0.190640  0.189327  0.243393
10018  0.188200  0.205693  0.223583  0.190766  0.183396  0.239096
10019  0.188332  0.204202  0.224870  0.190849  0.178334  0.234824
10020  0.188445  0.202589  0.226141  0.190901  0.174164  0.230794
10021  0.188537  0.200871  0.227385  0.190934  0.170853  0.227186
10022  0.188609  0.199070  0.228594  0.190953  0.168320  0.224134
10023  0.188661  0.197206  0.229758  0.190965  0.166458  0.221713
10024  0.188695  0.195303  0.230868  0.190972  0.165139  0.219942
10025  0.188711  0.193382  0.231915  0.190976  0.164235  0.218787
10026  0.188713  0.191466  0.232891  0.190979  0.163625  0.218163
10027  0.188703  0.189579  0.233786  0.190981  0.163206  0.217951
10028  0.188685  0.187745  0.234594  0.190982  0.162896  0.218009
10029  0.188661  0.185984  0.235309  0.190982  0.162640  0.218191
10030  0.188635  0.184321  0.235924  0.190982  0.162404  0.218357
10031  0.188611  0.182775  0.236436  0.190981  0.162177  0.218392
10032  0.188592  0.181367  0.236840  0.190979  0.161966  0.218211
10033  0.188581  0.180115  0.237136  0.190976  0.161785  0.217764
10034  0.188582  0.179034  0.237320  0.190971  0.161656  0.217041
10035  0.188598  0.178139  0.237395  0.190966  0.161596  0.216067
10036  0.188630  0.177442  0.237360  0.190959  0.161616  0.214894
10037  0.188682  0.176952  0.237219  0.190953  0.161718  0.213594
10038  0.188753  0.176676  0.236975  0.190948  0.161891  0.212250
10039  0.188846  0.176616  0.236633  0.190945  0.162113  0.210940
10040  0.188960  0.176773  0.236198  0.190944  0.162353  0.209735
10041  0.189094  0.177144  0.235676  0.190947  0.162576  0.208687
10042  0.189249  0.177724  0.235075  0.190952  0.162744  0.207824
10043  0.189422  0.178503  0.234402  0.190958  0.162826  0.207152
10044  0.189611  0.179470  0.233666  0.190965  0.162797  0.206652
10045  0.189814  0.180609  0.232873  0.190971  0.162647  0.206283
10046  0.190028  0.181904  0.232034  0.190975  0.162380  0.205995
10047  0.190250  0.183335  0.231157  0.190978  0.162014  0.205726
10048  0.190475  0.184880  0.230249  0.190980  0.161583  0.205420
10049  0.190701  0.186515  0.229319  0.190982  0.161129  0.205028
10050  0.190924  0.188216  0.228376  0.190985  0.160701  0.204516
10051  0.191139  0.189956  0.227425  0.190991  0.160350  0.203870
10052  0.191344  0.191708  0.226474  0.191000  0.160122  0.203098
10053  0.191536  0.193445  0.225530  0.191013  0.160049  0.202227
10054  0.191711  0.195141  0.224596  0.191030  0.160152  0.201302
10055  0.191867  0.196768  0.223679  0.191049  0.160434  0.200382
10056  0.192002  0.198301  0.222780  0.191069  0.160878  0.199527
10057  0.192114  0.199715  0.221904  0.191085  0.161451  0.198798
10058  0.192204  0.200986  0.221052  0.191098  0.162105  0.198243
10059  0.192270  0.202094  0.220225  0.191104  0.162784  0.197897
10060  0.192313  0.203018  0.219423  0.191102  0.163424  0.197773
10061  0.192335  0.203742  0.218645  0.191094  0.163969  0.197861
10062  0.192336  0.204250  0.217891  0.191081  0.164368  0.198132
10063  0.192320  0.204530  0.217157  0.191064  0.164585  0.198537
10064  0.192288  0.204573  0.216442  0.191045  0.164601  0.199012
10065  0.192244  0.204370  0.215742  0.191028  0.164417  0.199490
10066  0.192192  0.203919  0.215055  0.191014  0.164056  0.199904
10067  0.192134  0.203217  0.214377  0.191002  0.163554  0.200194
10068  0.192076  0.202265  0.213706  0.190995  0.162965  0.200320
10069  0.192021  0.201067  0.213037  0.190990  0.162348  0.200260
10070  0.191972  0.199631  0.212369  0.190987  0.161762  0.200016
10071  0.191934  0.197964  0.211700  0.190985  0.161261  0.199615
10072  0.191910  0.196078  0.211028  0.190983  0.160888  0.199105
10073  0.191902  0.193988  0.210353  0.190981  0.160666  0.198550
10074  0.191914  0.191709  0.209676  0.190979  0.160598  0.198023
10075  0.191948  0.189259  0.208999  0.190977  0.160668  0.197596
10076  0.192005  0.186658  0.208323  0.190976  0.160839  0.197333
10077  0.192085  0.183929  0.207654  0.190976  0.161061  0.197283
10078  0.192190  0.181094  0.206997  0.190978  0.161277  0.197469
10079  0.192318  0.178179  0.206357  0.190980  0.161427  0.197887
10080  0.192468  0.175209  0.205743  0.190981  0.161465  0.198502
10081  0.192639  0.172211  0.205163  0.190982  0.161357  0.199255
10082  0.192827  0.169213  0.204626  0.190984  0.161096  0.200062
10083  0.193031  0.166243  0.204143  0.190990  0.160702  0.200825
10084  0.193246  0.163329  0.203724  0.191007  0.160227  0.201441
10085  0.193468  0.160499  0.203381  0.191046  0.159754  0.201815
10086  0.193693  0.157782  0.203123  0.191119  0.159391  0.201869
10087  0.193916  0.155204  0.202963  0.191240  0.159261  0.201553
10088  0.194134  0.152792  0.202909  0.191423  0.159500  0.200852
10089  0.194340  0.150570  0.202971  0.191680  0.160236  0.199794
10090  0.194531  0.148560  0.203157  0.192017  0.161581  0.198446
10091  0.194703  0.146784  0.203474  0.192434  0.163620  0.196916
10092  0.194851  0.145259  0.203925  0.192922  0.166395  0.195342
10093  0.194971  0.144001  0.204515  0.193462  0.169904  0.193885
10094  0.195062  0.143022  0.205242  0.194028  0.174092  0.192712
10095  0.195119  0.142331  0.206106  0.194585  0.178852  0.191983
10096  0.195143  0.141932  0.207102  0.195097  0.184030  0.191836
10097  0.195131  0.141827  0.208222  0.195527  0.189431  0.192371
10098  0.195083  0.142013  0.209457  0.195842  0.194830  0.193642
10099  0.194999  0.142482  0.210794  0.196017  0.199985  0.195647
10100  0.194881  0.143224  0.212218  0.196039  0.204654  0.198327
10101  0.194731  0.144223  0.213710  0.195906  0.208604  0.201567
10102  0.194551  0.145460  0.215252  0.195629  0.211632  0.205203
10103  0.194345  0.146911  0.216820  0.195231  0.213576  0.209035
10104  0.194115  0.148550  0.218390  0.194743  0.214327  0.212838
10105  0.193867  0.150346  0.219938  0.194201  0.213838  0.216380
10106  0.193605  0.152267  0.221436  0.193643  0.212127  0.219441
10107  0.193335  0.154277  0.222856  0.193103  0.209279  0.221825
10108  0.193060  0.156338  0.224173  0.192608  0.205442  0.223379
10109  0.192786  0.158413  0.225356  0.192179  0.200813  0.224002
10110  0.192519  0.160463  0.226381  0.191827  0.195633  0.223653
10111  0.192263  0.162446  0.227220  0.191553  0.190160  0.222352
10112  0.192022  0.164326  0.227850  0.191352  0.184658  0.220183
10113  0.191802  0.166064  0.228247  0.191213  0.179374  0.217282
10114  0.191606  0.167625  0.228391  0.191123  0.174522  0.213830
10115  0.191438  0.168974  0.228265  0.191067  0.170270  0.210040
10116  0.191299  0.170083  0.227853  0.191034  0.166731  0.206138
10117  0.191192  0.170923  0.227144  0.191012  0.163960  0.202346
10118  0.191118  0.171472  0.226130  0.190996  0.161954  0.198871
10119  0.191078  0.171712  0.224806  0.190982  0.160663  0.195883
10120  0.191072  0.171629  0.223172  0.190967  0.159995  0.193508
10121  0.191098  0.171214  0.221232  0.190954  0.159832  0.191820
10122  0.191154  0.170464  0.218992  0.190943  0.160043  0.190837
10123  0.191240  0.169379  0.216463  0.190936  0.160494  0.190522
10124  0.191351  0.167968  0.213660  0.190933  0.161062  0.190795
10125  0.191485  0.166241  0.210600  0.190934  0.161640  0.191538
10126  0.191637  0.164216  0.207307  0.190939  0.162146  0.192611
10127  0.191804  0.161912  0.203803  0.190946  0.162524  0.193865
10128  0.191981  0.159357  0.200116  0.190954  0.162748  0.195158
10129  0.192164  0.156578  0.196275  0.190962  0.162812  0.196365
10130  0.192348  0.153608  0.192312  0.190969  0.162736  0.197390
10131  0.192529  0.150482  0.188259  0.190974  0.162550  0.198171
10132  0.192703  0.147237  0.184151  0.190977  0.162298  0.198679
10133  0.192865  0.143911  0.180020  0.190980  0.162020  0.198922
10134  0.193013  0.140545  0.175903  0.190981  0.161757  0.198936
10135  0.193143  0.137177  0.171832  0.190982  0.161539  0.198777
10136  0.193252  0.133848  0.167842  0.190982  0.161384  0.198516
10137  0.193338  0.130596  0.163964  0.190983  0.161299  0.198226
10138  0.193400  0.127459  0.160230  0.190983  0.161278  0.197973
10139  0.193438  0.124472  0.156667  0.190983  0.161305  0.197812
10140  0.193450  0.121668  0.153303  0.190983  0.161360  0.197778
10141  0.193438  0.119078  0.150161  0.190983  0.161419  0.197887
10142  0.193402  0.116729  0.147265  0.190983  0.161463  0.198132
10143  0.193344  0.114646  0.144633  0.190983  0.161476  0.198488
10144  0.193266  0.112850  0.142281  0.190983  0.161453  0.198914
10145  0.193170  0.111358  0.140222  0.190982  0.161395  0.199364
10146  0.193060  0.110184  0.138469  0.190981  0.161317  0.199787
10147  0.192937  0.109338  0.137028  0.190978  0.161237  0.200138
10148  0.192806  0.108828  0.135905  0.190974  0.161178  0.200382
10149  0.192670  0.108656  0.135104  0.190968  0.161165  0.200501
10150  0.192532  0.108822  0.134623  0.190960  0.161217  0.200491
10151  0.192395  0.109325  0.134462  0.190951  0.161345  0.200367
10152  0.192262  0.110156  0.134615  0.190943  0.161550  0.200158
10153  0.192137  0.111309  0.135078  0.190936  0.161821  0.199902
10154  0.192021  0.112771  0.135842  0.190932  0.162134  0.199642
10155  0.191917  0.114529  0.136897  0.190931  0.162453  0.199421
10156  0.191826  0.116567  0.138233  0.190935  0.162737  0.199270
10157  0.191749  0.118868  0.139836  0.190942  0.162941  0.199209
10158  0.191688  0.121412  0.141693  0.190951  0.163022  0.199242
10159  0.191641  0.124179  0.143788  0.190961  0.162950  0.199351
10160  0.191609  0.127145  0.146106  0.190969  0.162705  0.199502
10161  0.191592  0.130288  0.148629  0.190974  0.162288  0.199649
