#n  real_time  ms_narma2  ms_narma10  ms_narma20  ms_narma30  narma2  narma10  narma20  narma30
5250  52.500000  0.191466085613  0.170675158501  0.202174901962  0.001504331827  0.190648276858  0.179164921561  0.211914944531  0.001607922189
5251  52.510000  0.191422611475  0.170642852783  0.201925754547  0.001457810402  0.190762745168  0.176042690635  0.211134899552  0.001805373237
5252  52.520000  0.191388875246  0.170763373375  0.201877892017  0.001467406750  0.190844192461  0.172897593043  0.209837041608  0.001893122451
5253  52.530000  0.191356919706  0.171061038971  0.202080786228  0.001531720161  0.190898243897  0.169895393509  0.208098675794  0.001832234183
5254  52.540000  0.191316351295  0.171450257301  0.202433347702  0.001617312431  0.190931920309  0.167181828896  0.206035162590  0.001600426728
5255  52.550000  0.191256895661  0.171789526939  0.202767789364  0.001680135727  0.190952203136  0.164871092098  0.203791237838  0.001196336683
5256  52.560000  0.191174067557  0.171999692917  0.202982664108  0.001695513725  0.190964894508  0.163037422781  0.201529259171  0.000641750120
5257  52.570000  0.191068515182  0.172061800957  0.203066587448  0.001660019159  0.190973955277  0.161710657273  0.199415370512  -0.000018537792
5258  52.580000  0.190946385264  0.171987771988  0.203040897846  0.001584231853  0.190981387032  0.160876132506  0.197604833283  -0.000719341016
5259  52.590000  0.190816380084  0.171777367592  0.202904462814  0.001479119062  0.190987598788  0.160478848063  0.196227914192  -0.001380034937
5260  52.600000  0.190690301359  0.171480894089  0.202694416046  0.001368641853  0.190992092488  0.160431341796  0.195377719943  -0.001911455465
5261  52.610000  0.190579302609  0.171210527420  0.202515661716  0.001287490129  0.190994236560  0.160624386165  0.195101220139  -0.002224145883
5262  52.620000  0.190491147339  0.171084642410  0.202490985394  0.001268357038  0.190993887299  0.160939394509  0.195394411062  -0.002237194440
5263  52.630000  0.190425999463  0.171126961708  0.202642321587  0.001314789057  0.190991665314  0.161261339586  0.196202174267  -0.001886819169
5264  52.640000  0.190377056599  0.171258687973  0.202875614166  0.001403272152  0.190988787841  0.161491011252  0.197422919468  -0.001133851822
5265  52.650000  0.190337046981  0.171397566795  0.203075706959  0.001502811909  0.190986476524  0.161555548151  0.198917624431  0.000030647619
5266  52.660000  0.190299004316  0.171499848366  0.203205823898  0.001596659422  0.190985077580  0.161416345430  0.200522449426  0.001582257093
5267  52.670000  0.190259359777  0.171557188034  0.203294456005  0.001680165529  0.190983120471  0.161073652718  0.202063756654  0.003462930028
5268  52.680000  0.190216444433  0.171522736549  0.203341543674  0.001744896173  0.190976581192  0.160567429269  0.203374139633  0.005583732589
5269  52.690000  0.190170697868  0.171340346336  0.203299522400  0.001775979996  0.190958596397  0.159974315851  0.204307981150  0.007830429750
5270  52.700000  0.190126620233  0.171022176743  0.203150749207  0.001768797636  0.190919796823  0.159400910241  0.204755112976  0.010071500617
5271  52.710000  0.190091229975  0.170679926872  0.202958762646  0.001735121012  0.190849307462  0.158973877564  0.204651334345  0.012167930903
5272  52.720000  0.190070793033  0.170434951782  0.202807962894  0.001690655947  0.190736321546  0.158827755392  0.203984837519  0.013983956182
5273  52.730000  0.190067432821  0.170319080353  0.202715218067  0.001638710499  0.190572024348  0.159091581738  0.202797959060  0.015397830015
5274  52.740000  0.190079398453  0.170279264450  0.202616393566  0.001569956541  0.190351548135  0.159875634646  0.201184092151  0.016311675580
5275  52.750000  0.190105371177  0.170276880264  0.202478945255  0.001486122608  0.190075602102  0.161259588316  0.199280023954  0.016659549812
5276  52.760000  0.190145514905  0.170338153839  0.202366650105  0.001410305500  0.189751450477  0.163283248725  0.197254367544  0.016412999365
5277  52.770000  0.190201528370  0.170522093773  0.202375531197  0.001370728016  0.189393005326  0.165940747491  0.195293106864  0.015583604788
5278  52.780000  0.190271787345  0.170794963837  0.202508330345  0.001371651888  0.189019942349  0.169178689927  0.193583534951  0.014222273963
5279  52.790000  0.190350271761  0.171047568321  0.202664315701  0.001391351223  0.188655912641  0.172898333727  0.192298015740  0.012415334369
5280  52.800000  0.190431207418  0.171198964119  0.202753841877  0.001407861710  0.188326080307  0.176961482314  0.191579021415  0.010277759547
5281  52.810000  0.190510652959  0.171245336533  0.202775776386  0.001415520906  0.188054334991  0.181199462363  0.191526784915  0.007944121596
5282  52.820000  0.190587244928  0.171231389046  0.202781796455  0.001420915127  0.187860587009  0.185424345904  0.192190667415  0.005558063995
5283  52.830000  0.190660543740  0.171167731285  0.202781796455  0.001426488161  0.187758540049  0.189441475509  0.193564993639  0.003261217806
5284  52.840000  0.190730817616  0.171047568321  0.202742934227  0.001429349184  0.187754255693  0.193062338727  0.195589686124  0.001182526444
5285  52.850000  0.190799333155  0.170895934105  0.202675461769  0.001437336206  0.187845692280  0.196116887794  0.198155575513  -0.000571104359
5286  52.860000  0.190868526697  0.170795679092  0.202659308910  0.001469522715  0.188023243776  0.198464487224  0.201113824872  -0.001922049223
5287  52.870000  0.190938517451  0.170794010162  0.202757298946  0.001536309719  0.188271151678  0.200002779000  0.204288528883  -0.002826522568
5288  52.880000  0.191004924476  0.170846343040  0.202924430370  0.001621365547  0.188569540861  0.200673879342  0.207491273182  -0.003276136276
5289  52.890000  0.191061250865  0.170855641365  0.203035950661  0.001690268517  0.188896757344  0.200467469209  0.210536292478  -0.003296419095
5290  52.900000  0.191103786230  0.170775294304  0.203012764454  0.001718729734  0.189231670210  0.199420524187  0.213254859673  -0.002942540358
5291  52.910000  0.191133230925  0.170646429062  0.202880859375  0.001705557108  0.189555638723  0.197613655820  0.215507666274  -0.002292729566
5292  52.920000  0.191155068576  0.170532226562  0.202716708183  0.001665085554  0.189853927384  0.195164302682  0.217194196095  -0.001440079257
5293  52.930000  0.191175870597  0.170449852943  0.202557325363  0.001609474421  0.190116458314  0.192217296721  0.218258417521  -0.000483544055
5294  52.940000  0.191202029586  0.170395374298  0.202411413193  0.001550167799  0.190337901708  0.188933604319  0.218690486428  0.000481005922
5295  52.950000  0.191238813102  0.170398592949  0.202317178249  0.001503974199  0.190517202080  0.185478257299  0.218524523604  0.001368856105
5296  52.960000  0.191290207207  0.170530796051  0.202357470989  0.001492947340  0.190656705886  0.182008601722  0.217832872496  0.002112935366
5297  52.970000  0.191355869174  0.170812964439  0.202556073666  0.001519799232  0.190761086977  0.178663968499  0.216717527649  0.002668190612
5298  52.980000  0.191429793835  0.171163797379  0.202815949917  0.001558363438  0.190836259812  0.175557699739  0.215299632104  0.003013541182
5299  52.990000  0.191502727568  0.171453714371  0.202987313271  0.001572281122  0.190888433143  0.172772167317  0.213708062490  0.003151352738
5300  53.000000  0.191566340625  0.171633124352  0.203001439571  0.001541346312  0.190923400759  0.170357041306  0.212068150316  0.003104616209
5301  53.010000  0.191617004573  0.171743154526  0.202911853790  0.001474469900  0.190946104565  0.168330668562  0.210491529581  0.002912238346
5302  53.020000  0.191655457020  0.171842455864  0.202802062035  0.001390367746  0.190960451513  0.166684070544  0.209067961768  0.002623025102
5303  53.030000  0.191684685647  0.171919584274  0.202696919441  0.001300990582  0.190969328682  0.165386815802  0.207859781014  0.002289050450
5304  53.040000  0.191710196435  0.171948075294  0.202589154243  0.001216411591  0.190974743961  0.164393894694  0.206899340356  0.001959141006
5305  53.050000  0.191737920046  0.171940922737  0.202509999275  0.001153469086  0.190978021912  0.163652723491  0.206189544690  0.001673168221
5306  53.060000  0.191772557795  0.171962618828  0.202538549900  0.001133561134  0.190980000090  0.163109512719  0.205707252053  0.001457730306
5307  53.070000  0.191813342273  0.172040939331  0.202697455883  0.001159548759  0.190981193090  0.162714417893  0.205409040886  0.001323638238
5308  53.080000  0.191854976118  0.172138810158  0.202911317348  0.001210868359  0.190981912545  0.162425114332  0.205238607154  0.001265413197
5309  53.090000  0.191888898611  0.172181963921  0.203066289425  0.001257687807  0.190982346425  0.162208669714  0.205134899838  0.001262779167
5310  53.100000  0.191908381879  0.172163248062  0.203131496906  0.001287639141  0.190982608081  0.162041803595  0.205040047810  0.001283918385
5311  53.110000  0.191909298301  0.172115206718  0.203155636787  0.001306474209  0.190982765877  0.161909804630  0.204906185705  0.001290071331
5312  53.120000  0.191890411079  0.172053813934  0.203178644180  0.001321107149  0.190982861041  0.161804511236  0.204700447036  0.001240925913
5313  53.130000  0.191852129996  0.171942830086  0.203174412251  0.001329690218  0.190982918669  0.161721841535  0.204407640289  0.001100165596
5314  53.140000  0.191797889769  0.171753644943  0.203090369701  0.001326382160  0.190982957453  0.161659378291  0.204030426115  0.000840540016
