#n  real_time  ms_narma2  ms_narma10  ms_narma20  ms_narma30  narma2  narma10  narma20  narma30
7000  17.500000  0.191417381633  0.183788354269  0.213529396343  0.010046435812  0.192235792801  0.190230208942  0.213931207863  0.001186828517
7001  17.502500  0.191396132088  0.184039009373  0.213181737458  0.010021657830  0.192010017083  0.189053003848  0.215452499933  0.000872982174
7002  17.505000  0.191373048802  0.184274987457  0.212804619552  0.009984661633  0.191798221427  0.187327849670  0.216607253308  0.000839690773
7003  17.507500  0.191348029474  0.184494712694  0.212398035952  0.009935470100  0.191609242601  0.185161247541  0.217318486407  0.001014857500
7004  17.510000  0.191320974576  0.184696620041  0.211962066052  0.009874132826  0.191448347703  0.182678235901  0.217547733489  0.001319635816
7005  17.512500  0.191291787917  0.184879164007  0.211496877318  0.009800725827  0.191317401497  0.180012395970  0.217296337023  0.001676455516
7006  17.515000  0.191260377198  0.185040827328  0.211002726707  0.009715351127  0.191215422726  0.177295612593  0.216603068413  0.002016276241
7007  17.517500  0.191226654553  0.185180129426  0.210479961493  0.009618136274  0.191139376223  0.174648574400  0.215538478310  0.002284407127
7008  17.520000  0.191190537069  0.185295634555  0.209929019536  0.009509233778  0.191085037133  0.172172910015  0.214196672255  0.002444401245
7009  17.522500  0.191151947287  0.185385959534  0.209350429002  0.009388820498  0.191047783967  0.169945653239  0.212685419469  0.002479746296
7010  17.525000  0.191110813668  0.185449780987  0.208744807563  0.009257096994  0.191023219593  0.168016437078  0.211115617170  0.002393307039
7011  17.527500  0.191067071027  0.185485842003  0.208112861125  0.009114286855  0.191007571789  0.166407479454  0.209591145344  0.002204706478
7012  17.530000  0.191020660931  0.185492958170  0.207455382118  0.008960636023  0.190997875248  0.165116095442  0.208200061902  0.001946038758
7013  17.532500  0.190971532055  0.185470022921  0.206773247382  0.008796412104  0.190991975332  0.164119201118  0.207007917873  0.001656466585
7014  17.535000  0.190919640497  0.185416012165  0.206067415688  0.008621903704  0.190988414752  0.163379097028  0.206053734733  0.001376354072
7015  17.537500  0.190864950054  0.185329988185  0.205338924935  0.008437419757  0.190986267117  0.162849750215  0.205348903496  0.001141612890
7016  17.540000  0.190807432446  0.185211102793  0.204588889050  0.008243288875  0.190984969495  0.162482828005  0.204878963698  0.000978893846
7017  17.542500  0.190747067512  0.185058599751  0.203818494619  0.008039858706  0.190984186230  0.162232855532  0.204607927599  0.000902143518
7018  17.545000  0.190683843352  0.184871816496  0.203028997262  0.007827495282  0.190983715366  0.162061045755  0.204484559332  0.000910879599
7019  17.547500  0.190617756447  0.184650185184  0.202221717797  0.007606582377  0.190983433062  0.161937557446  0.204449826905  0.000990337985
7020  17.550000  0.190548811732  0.184393233137  0.201398038174  0.007377520831  0.190983263403  0.161842148462  0.204444639008  0.001113431696
7021  17.552500  0.190477022649  0.184100582724  0.200559397229  0.007140727858  0.190983161083  0.161763387637  0.204416972387  0.001244259610
7022  17.555000  0.190402411165  0.183771950780  0.199707286240  0.006896636308  0.190983099463  0.161696752388  0.204327592167  0.001342733311
7023  17.557500  0.190325007774  0.183407147631  0.198843244320  0.006645693876  0.190983062315  0.161642057174  0.204153757290  0.001369770621
7024  17.560000  0.190244851473  0.183006075825  0.197968853660  0.006388362247  0.190983039801  0.161600720266  0.203890563798  0.001292446513
7025  17.562500  0.190161989730  0.182568728671  0.197085734633  0.006125116172  0.190983025620  0.161573376432  0.203549877855  0.001088501297
7026  17.565000  0.190076478427  0.182095188672  0.196195540783  0.005856442454  0.190983003232  0.161558280187  0.203157109858  0.000749680330
7027  17.567500  0.189988381802  0.181585625961  0.195299953738  0.005582838855  0.190982897949  0.161550823671  0.202746342928  0.000283510570
7028  17.570000  0.189897772374  0.181040296830  0.194400678050  0.005304812911  0.190982463913  0.161544327815  0.202354520951  -0.000286707203
7029  17.572500  0.189804730862  0.180459542443  0.193499436025  0.005022880654  0.190981076339  0.161532074063  0.202015501372  -0.000923714195
7030  17.575000  0.189709346095  0.179843787786  0.192597962556  0.004737565251  0.190977413914  0.161510349756  0.201754776949  -0.001579740570
7031  17.577500  0.189611714909  0.179193540941  0.191698000006  0.004449395564  0.190969044704  0.161482107304  0.201585572834  -0.002201224557
7032  17.580000  0.189511942039  0.178509392699  0.190801293176  0.004158904629  0.190951967513  0.161460707771  0.201506845872  -0.002734300392
7033  17.582500  0.189410139993  0.177792016552  0.189909584404  0.003866628082  0.190920201314  0.161473150826  0.201503475252  -0.003130461298
7034  17.585000  0.189306428923  0.177042169047  0.189024608810  0.003573102533  0.190865547275  0.161562196166  0.201548665154  -0.003351777315
7035  17.587500  0.189200936468  0.176260690494  0.188148089755  0.003278863902  0.190777659560  0.161786860019  0.201608309498  -0.003375088844
7036  17.590000  0.189093797587  0.175448505970  0.187281734504  0.002984445742  0.190644543641  0.162220919583  0.201646823637  -0.003194701597
7037  17.592500  0.188985154374  0.174606626561  0.186427230155  0.002690377558  0.190453550607  0.162949265449  0.201633752251  -0.002823266239
7038  17.595000  0.188875155845  0.173736150752  0.185586239822  0.002397183143  0.190192856127  0.164062186751  0.201550337188  -0.002290719725
7039  17.597500  0.188763957701  0.172838265859  0.184760399103  0.002105378945  0.189853314329  0.165647928507  0.201395188893  -0.001641374383
7040  17.600000  0.188651722074  0.171914249393  0.183951312836  0.001815472487  0.189430476738  0.167784094239  0.201188259044  -0.000929442598
7041  17.602500  0.188538617235  0.170965470217  0.183160552131  0.001527960855  0.188926485415  0.170528647925  0.200972460573  -0.000213457882
7042  17.605000  0.188424817277  0.169993389376  0.182389651683  0.001243329267  0.188351507603  0.173911371606  0.200812514717  0.000449821636
7043  17.607500  0.188310501768  0.168999560452  0.181640107332  0.000962049737  0.187724392109  0.177926642861  0.200790902574  0.001011377183
7044  17.610000  0.188195855375  0.167985629318  0.180913373861  0.000684579850  0.187072301935  0.182528308437  0.201001129876  0.001435115076
